from_module_machine_name,description,quality,version_major,from_version,from_project_machine_name,to_module_machine_name,from_project_reference,title,from_module_reference
apachesolr_attachments,NA,ok,6,6.x-1.0-beta3,apachesolr_attachments,apachesolr_search,apachesolr_attachments,Module apachesolr_attachments 6-ok from project apachesolr_attachments depends on module apachesolr_search,Module apachesolr_attachments 6-ok from project apachesolr_attachments
camtasia_relay,NA,ok,6,6.x-3.1,camtasia_relay,upload,camtasia_relay,Module camtasia_relay 6-ok from project camtasia_relay depends on module upload,Module camtasia_relay 6-ok from project camtasia_relay
camtasia_relay_views,NA,ok,6,6.x-3.1,camtasia_relay,camtasia_relay,camtasia_relay,Module camtasia_relay_views 6-ok from project camtasia_relay depends on module camtasia_relay,Module camtasia_relay_views 6-ok from project camtasia_relay
camtasia_relay_views,NA,ok,6,6.x-3.1,camtasia_relay,views,camtasia_relay,Module camtasia_relay_views 6-ok from project camtasia_relay depends on module views,Module camtasia_relay_views 6-ok from project camtasia_relay
camtasia_relay_views,NA,ok,6,6.x-3.1,camtasia_relay,statistics,camtasia_relay,Module camtasia_relay_views 6-ok from project camtasia_relay depends on module statistics,Module camtasia_relay_views 6-ok from project camtasia_relay
daily,NA,ok,6,6.x-1.2,daily,taxonomy,daily,Module daily 6-ok from project daily depends on module taxonomy,Module daily 6-ok from project daily
feeds_ridmap,NA,ok,6,6.x-1.0,feeds_ridmap,feeds,feeds_ridmap,Module feeds_ridmap 6-ok from project feeds_ridmap depends on module feeds,Module feeds_ridmap 6-ok from project feeds_ridmap
backup_migrate_opencloud,NA,ok,6,6.x-1.0-alpha1,backup_migrate_opencloud,backup_migrate,backup_migrate_opencloud,Module backup_migrate_opencloud 6-ok from project backup_migrate_opencloud depends on module backup_migrate,Module backup_migrate_opencloud 6-ok from project backup_migrate_opencloud
backup_migrate_opencloud,NA,ok,6,6.x-1.0-alpha1,backup_migrate_opencloud,libraries,backup_migrate_opencloud,Module backup_migrate_opencloud 6-ok from project backup_migrate_opencloud depends on module libraries,Module backup_migrate_opencloud 6-ok from project backup_migrate_opencloud
google_analytics_counter,NA,ok,6,6.x-2.1,google_analytics_counter,google_analytics_api,google_analytics_counter,Module google_analytics_counter 6-ok from project google_analytics_counter depends on module google_analytics_api,Module google_analytics_counter 6-ok from project google_analytics_counter
heartbeat_token,NA,ok,6,6.x-1.0-beta1,heartbeat_token,heartbeat,heartbeat_token,Module heartbeat_token 6-ok from project heartbeat_token depends on module heartbeat,Module heartbeat_token 6-ok from project heartbeat_token
heartbeat_token,NA,ok,6,6.x-1.0-beta1,heartbeat_token,token,heartbeat_token,Module heartbeat_token 6-ok from project heartbeat_token depends on module token,Module heartbeat_token 6-ok from project heartbeat_token
menu_force,NA,ok,6,6.x-1.0,menu_force,menu,menu_force,Module menu_force 6-ok from project menu_force depends on module menu,Module menu_force 6-ok from project menu_force
apachesolr_ajax,NA,ok,6,6.x-1.11,apachesolr_ajax,apachesolr_search,apachesolr_ajax,Module apachesolr_ajax 6-ok from project apachesolr_ajax depends on module apachesolr_search,Module apachesolr_ajax 6-ok from project apachesolr_ajax
uc_fedex,NA,ok,6,6.x-2.0,uc_fedex,uc_quote,uc_fedex,Module uc_fedex 6-ok from project uc_fedex depends on module uc_quote,Module uc_fedex 6-ok from project uc_fedex
salsa_supporters_fields,NA,ok,6,6.x-1.0-beta2,salsa_supporters,salsa_api,salsa_supporters,Module salsa_supporters_fields 6-ok from project salsa_supporters depends on module salsa_api,Module salsa_supporters_fields 6-ok from project salsa_supporters
salsa_supporters_fields,NA,ok,6,6.x-1.0-beta2,salsa_supporters,salsa_supporters,salsa_supporters,Module salsa_supporters_fields 6-ok from project salsa_supporters depends on module salsa_supporters,Module salsa_supporters_fields 6-ok from project salsa_supporters
salsa_supporters,NA,ok,6,6.x-1.0-beta2,salsa_supporters,salsa_api,salsa_supporters,Module salsa_supporters 6-ok from project salsa_supporters depends on module salsa_api,Module salsa_supporters 6-ok from project salsa_supporters
contactlink,NA,ok,6,6.x-1.0,contactlink,contact,contactlink,Module contactlink 6-ok from project contactlink depends on module contact,Module contactlink 6-ok from project contactlink
masstag,NA,ok,6,6.x-1.1,masstag,search,masstag,Module masstag 6-ok from project masstag depends on module search,Module masstag 6-ok from project masstag
masstag,NA,ok,6,6.x-1.1,masstag,taxonomy,masstag,Module masstag 6-ok from project masstag depends on module taxonomy,Module masstag 6-ok from project masstag
uc_epaybg,NA,ok,6,6.x-2.0-beta1,uc_epaybg,uc_payment,uc_epaybg,Module uc_epaybg 6-ok from project uc_epaybg depends on module uc_payment,Module uc_epaybg 6-ok from project uc_epaybg
views_slideshow_imageflow,NA,ok,6,6.x-1.0-beta1,views_slideshow_imageflow,views_slideshow,views_slideshow_imageflow,Module views_slideshow_imageflow 6-ok from project views_slideshow_imageflow depends on module views_slideshow,Module views_slideshow_imageflow 6-ok from project views_slideshow_imageflow
cck_css,NA,ok,6,6.x-1.0,css_names,content,css_names,Module cck_css 6-ok from project css_names depends on module content,Module cck_css 6-ok from project css_names
views_rows_css,NA,ok,6,6.x-1.0,css_names,views,css_names,Module views_rows_css 6-ok from project css_names depends on module views,Module views_rows_css 6-ok from project css_names
menu_css_names,NA,ok,6,6.x-1.0,css_names,menu,css_names,Module menu_css_names 6-ok from project css_names depends on module menu,Module menu_css_names 6-ok from project css_names
uc_attribute_css,NA,ok,6,6.x-1.0,css_names,uc_cart,css_names,Module uc_attribute_css 6-ok from project css_names depends on module uc_cart,Module uc_attribute_css 6-ok from project css_names
uc_attribute_css,NA,ok,6,6.x-1.0,css_names,uc_product,css_names,Module uc_attribute_css 6-ok from project css_names depends on module uc_product,Module uc_attribute_css 6-ok from project css_names
uc_attribute_css,NA,ok,6,6.x-1.0,css_names,uc_attribute,css_names,Module uc_attribute_css 6-ok from project css_names depends on module uc_attribute,Module uc_attribute_css 6-ok from project css_names
exercise,NA,ok,6,6.x-2.4,exercise,taxonomy,exercise,Module exercise 6-ok from project exercise depends on module taxonomy,Module exercise 6-ok from project exercise
exercise,NA,ok,6,6.x-2.4,exercise,taxonomy_image,exercise,Module exercise 6-ok from project exercise depends on module taxonomy_image,Module exercise 6-ok from project exercise
exercise,NA,ok,6,6.x-2.4,exercise,jstorage,exercise,Module exercise 6-ok from project exercise depends on module jstorage,Module exercise 6-ok from project exercise
signaturefield,NA,ok,6,6.x-2.2,signaturefield,libraries,signaturefield,Module signaturefield 6-ok from project signaturefield depends on module libraries,Module signaturefield 6-ok from project signaturefield
contact_manager,NA,ok,6,6.x-1.2,contact_manager,content,contact_manager,Module contact_manager 6-ok from project contact_manager depends on module content,Module contact_manager 6-ok from project contact_manager
contact_manager,NA,ok,6,6.x-1.2,contact_manager,content_profile,contact_manager,Module contact_manager 6-ok from project contact_manager depends on module content_profile,Module contact_manager 6-ok from project contact_manager
contact_manager,NA,ok,6,6.x-1.2,contact_manager,nodereference,contact_manager,Module contact_manager 6-ok from project contact_manager depends on module nodereference,Module contact_manager 6-ok from project contact_manager
contact_manager,NA,ok,6,6.x-1.2,contact_manager,fieldgroup,contact_manager,Module contact_manager 6-ok from project contact_manager depends on module fieldgroup,Module contact_manager 6-ok from project contact_manager
su_comments,NA,ok,6,6.x-1.2,su_comments,comment,su_comments,Module su_comments 6-ok from project su_comments depends on module comment,Module su_comments 6-ok from project su_comments
contact_save,NA,ok,6,6.x-1.5,contact_save,contact,contact_save,Module contact_save 6-ok from project contact_save depends on module contact,Module contact_save 6-ok from project contact_save
contentoptimizer,NA,ok,6,6.x-2.2,contentoptimizer,contentanalysis,contentoptimizer,Module contentoptimizer 6-ok from project contentoptimizer depends on module contentanalysis,Module contentoptimizer 6-ok from project contentoptimizer
watchspy,NA,ok,6,6.x-1.2,watchspy,jquery_ui,watchspy,Module watchspy 6-ok from project watchspy depends on module jquery_ui,Module watchspy 6-ok from project watchspy
watchspy,NA,ok,6,6.x-1.2,watchspy,date_api,watchspy,Module watchspy 6-ok from project watchspy depends on module date_api,Module watchspy 6-ok from project watchspy
send,NA,ok,6,6.x-1.0-beta1,send,mimemail,send,Module send 6-ok from project send depends on module mimemail,Module send 6-ok from project send
send_track,NA,ok,6,6.x-1.0-beta1,send,send,send,Module send_track 6-ok from project send depends on module send,Module send_track 6-ok from project send
send_node,NA,ok,6,6.x-1.0-beta1,send,send,send,Module send_node 6-ok from project send depends on module send,Module send_node 6-ok from project send
vinfield,NA,ok,6,6.x-1.1,vinfield,content,vinfield,Module vinfield 6-ok from project vinfield depends on module content,Module vinfield 6-ok from project vinfield
vinfield,NA,ok,6,6.x-1.1,vinfield,text,vinfield,Module vinfield 6-ok from project vinfield depends on module text,Module vinfield 6-ok from project vinfield
profile_permission,NA,ok,6,6.x-1.2,profile_permission,profile,profile_permission,Module profile_permission 6-ok from project profile_permission depends on module profile,Module profile_permission 6-ok from project profile_permission
yandexmarket,NA,ok,6,6.x-1.1,yandexmarket,views,yandexmarket,Module yandexmarket 6-ok from project yandexmarket depends on module views,Module yandexmarket 6-ok from project yandexmarket
timelinemap,NA,ok,6,6.x-1.11,timelinemap,views,timelinemap,Module timelinemap 6-ok from project timelinemap depends on module views,Module timelinemap 6-ok from project timelinemap
timelinemap,NA,ok,6,6.x-1.11,timelinemap,date_api,timelinemap,Module timelinemap 6-ok from project timelinemap depends on module date_api,Module timelinemap 6-ok from project timelinemap
nodeaccess_nodereference,NA,ok,6,6.x-1.18,nodeaccess_nodereference,nodereference,nodeaccess_nodereference,Module nodeaccess_nodereference 6-ok from project nodeaccess_nodereference depends on module nodereference,Module nodeaccess_nodereference 6-ok from project nodeaccess_nodereference
google,NA,ok,6,6.x-1.2,google_cse,search,google_cse,Module google 6-ok from project google_cse depends on module search,Module google 6-ok from project google_cse
google,NA,ok,6,6.x-1.2,google_cse,google_cse,google_cse,Module google 6-ok from project google_cse depends on module google_cse,Module google 6-ok from project google_cse
ipetranslation,NA,ok,6,6.x-1.0-beta3,ipetranslation,i18n,ipetranslation,Module ipetranslation 6-ok from project ipetranslation depends on module i18n,Module ipetranslation 6-ok from project ipetranslation
ipetranslation,NA,ok,6,6.x-1.0-beta3,ipetranslation,i18nstrings,ipetranslation,Module ipetranslation 6-ok from project ipetranslation depends on module i18nstrings,Module ipetranslation 6-ok from project ipetranslation
batch_translator,NA,ok,6,6.x-1.0-beta3,ipetranslation,i18n,ipetranslation,Module batch_translator 6-ok from project ipetranslation depends on module i18n,Module batch_translator 6-ok from project ipetranslation
batch_translator,NA,ok,6,6.x-1.0-beta3,ipetranslation,i18nstrings,ipetranslation,Module batch_translator 6-ok from project ipetranslation depends on module i18nstrings,Module batch_translator 6-ok from project ipetranslation
batch_translator,NA,ok,6,6.x-1.0-beta3,ipetranslation,translation_framework,ipetranslation,Module batch_translator 6-ok from project ipetranslation depends on module translation_framework,Module batch_translator 6-ok from project ipetranslation
iphone_push_notification_through_easyapns,NA,ok,6,6.x-1.2,1225224,content,1225224,Module iphone_push_notification_through_easyapns 6-ok from project 1225224 depends on module content,Module iphone_push_notification_through_easyapns 6-ok from project 1225224
iphone_push_notification_through_easyapns,NA,ok,6,6.x-1.2,1225224,content_profile,1225224,Module iphone_push_notification_through_easyapns 6-ok from project 1225224 depends on module content_profile,Module iphone_push_notification_through_easyapns 6-ok from project 1225224
thrifty404,NA,ok,6,6.x-1.9,thrifty404,search,thrifty404,Module thrifty404 6-ok from project thrifty404 depends on module search,Module thrifty404 6-ok from project thrifty404
jquery_twitter_search,NA,ok,6,6.x-3.0,jquery_twitter_search,libraries,jquery_twitter_search,Module jquery_twitter_search 6-ok from project jquery_twitter_search depends on module libraries,Module jquery_twitter_search 6-ok from project jquery_twitter_search
static,NA,ok,6,6.x-1.1,import_html,import_html,import_html,Module static 6-ok from project import_html depends on module import_html,Module static 6-ok from project import_html
import_html_indexes,NA,ok,6,6.x-1.1,import_html,import_html,import_html,Module import_html_indexes 6-ok from project import_html depends on module import_html,Module import_html_indexes 6-ok from project import_html
import_html_replace,NA,ok,6,6.x-1.1,import_html,import_html,import_html,Module import_html_replace 6-ok from project import_html depends on module import_html,Module import_html_replace 6-ok from project import_html
sample_content,NA,ok,6,6.x-1.1,import_html,import_html,import_html,Module sample_content 6-ok from project import_html depends on module import_html,Module sample_content 6-ok from project import_html
sample_content,NA,ok,6,6.x-1.1,import_html,path,import_html,Module sample_content 6-ok from project import_html depends on module path,Module sample_content 6-ok from project import_html
import_html_skip_forms,NA,ok,6,6.x-1.1,import_html,import_html,import_html,Module import_html_skip_forms 6-ok from project import_html depends on module import_html,Module import_html_skip_forms 6-ok from project import_html
translation_wysiwyg,NA,ok,6,6.x-1.0,translation_wysiwyg,simplehtmldom,translation_wysiwyg,Module translation_wysiwyg 6-ok from project translation_wysiwyg depends on module simplehtmldom,Module translation_wysiwyg 6-ok from project translation_wysiwyg
translation_wysiwyg,NA,ok,6,6.x-1.0,translation_wysiwyg,translation,translation_wysiwyg,Module translation_wysiwyg 6-ok from project translation_wysiwyg depends on module translation,Module translation_wysiwyg 6-ok from project translation_wysiwyg
translation_wysiwyg,NA,ok,6,6.x-1.0,translation_wysiwyg,locale,translation_wysiwyg,Module translation_wysiwyg 6-ok from project translation_wysiwyg depends on module locale,Module translation_wysiwyg 6-ok from project translation_wysiwyg
block_search_user,NA,ok,6,6.x-1.0,block_search_user,search,block_search_user,Module block_search_user 6-ok from project block_search_user depends on module search,Module block_search_user 6-ok from project block_search_user
civicrm_activeuser,NA,ok,6,6.x-1.0,civicrm_activeuser,civicrm,civicrm_activeuser,Module civicrm_activeuser 6-ok from project civicrm_activeuser depends on module civicrm,Module civicrm_activeuser 6-ok from project civicrm_activeuser
